utctime;Produccion;Consigna;Tanto por 1;Error_code
2023-01-18 21:00;35.82;69;0.51913;C0
2023-01-18 22:00;37.5;69;0.543478;C0
2023-01-18 23:00;32.62;69;0.472754;C0
2023-01-19 00:00;27.5;69;0.398551;C0
2023-01-19 01:00;23.78;69;0.344638;C0
2023-01-19 02:00;21.1;69;0.305797;C0
2023-01-19 03:00;39.07;69;0.566232;C0
2023-01-19 04:00;62.44;69;0.904928;C0
2023-01-19 05:00;63.05;69;0.913768;C0
2023-01-19 06:00;66.71;69;0.966812;C0
2023-01-19 07:00;55.7653;69;0.808193;C0
2023-01-19 08:00;55.6022;69;0.805829;C0
2023-01-19 09:00;66.3532;69;0.961641;C0
2023-01-19 10:00;67.96;69;0.984928;C0
2023-01-19 11:00;66.4872;69;0.963583;C0
2023-01-19 12:00;66.3;69;0.96087;C0
2023-01-19 13:00;66;69;0.956522;C0
2023-01-19 14:00;64.65;69;0.936957;C0
2023-01-19 15:00;46.2672;69;0.670539;C0
2023-01-19 16:00;53.0482;69;0.768814;C0
2023-01-19 17:00;67.86;69;0.983478;C0
2023-01-19 18:00;67.72;69;0.981449;C0
2023-01-19 19:00;66.2871;69;0.960683;C0
2023-01-19 20:00;66.0994;69;0.957962;C0
2023-01-19 21:00;66.8;69;0.968116;C0
2023-01-19 22:00;66.37;69;0.961884;C0
2023-01-19 23:00;63.19;69;0.915797;C0
2023-01-20 00:00;51.88;69;0.751884;C0
2023-01-20 01:00;25.44;69;0.368696;C0
2023-01-20 02:00;32.96;69;0.477681;C0
2023-01-20 03:00;18.26;69;0.264638;C0
2023-01-20 04:00;32.3857;69;0.469358;C0
2023-01-20 05:00;46.7192;69;0.67709;C0
2023-01-20 06:00;46.57;69;0.674928;C0
2023-01-20 07:00;46.27;69;0.67058;C0
2023-01-20 08:00;34.0261;69;0.493132;C0
2023-01-20 09:00;41.91;69;0.607391;C0
2023-01-20 10:00;49.36;69;0.715362;C0
2023-01-20 11:00;32.9688;69;0.477809;C0
2023-01-20 12:00;45.3741;69;0.657596;C0
2023-01-20 13:00;42.6;69;0.617391;C0
2023-01-20 14:00;44.22;69;0.64087;C0
2023-01-20 15:00;33.4201;69;0.484349;C0
2023-01-20 16:00;39.68;69;0.575072;C0
2023-01-20 17:00;42.2278;69;0.611997;C0
2023-01-20 18:00;27.2394;69;0.394774;C0
2023-01-20 19:00;56.7954;69;0.823122;C0
2023-01-20 20:00;64.4;69;0.933333;C0
2023-01-20 21:00;64.36;69;0.932754;C0
2023-01-20 22:00;62.99;69;0.912899;C0
2023-01-20 23:00;22.57;69;0.327101;C0
2023-01-21 00:00;18.27;69;0.264783;C0
2023-01-21 01:00;38.29;69;0.554928;C0
2023-01-21 02:00;37.83;69;0.548261;C0
2023-01-21 03:00;30.79;69;0.446232;C0
2023-01-21 04:00;29.4;69;0.426087;C0
2023-01-21 05:00;10.09;69;0.146232;C0
2023-01-21 06:00;3.55;69;0.0514493;C0
2023-01-21 07:00;4.01;69;0.0581159;C0
2023-01-21 08:00;2.22;69;0.0321739;C0
2023-01-21 09:00;6.2;69;0.0898551;C0
2023-01-21 10:00;16.46;69;0.238551;C0
2023-01-21 11:00;22.86;69;0.331304;C0
2023-01-21 12:00;27.02;69;0.391594;C0
2023-01-21 13:00;31.37;69;0.454638;C0
2023-01-21 14:00;26.17;69;0.379275;C0
2023-01-21 15:00;21.96;69;0.318261;C0
2023-01-21 16:00;20.6;69;0.298551;C0
2023-01-21 17:00;36.72;69;0.532174;C0
2023-01-21 18:00;39.66;69;0.574783;C0
2023-01-21 19:00;45.99;69;0.666522;C0
2023-01-21 20:00;46.23;69;0.67;C0
2023-01-21 21:00;45.68;69;0.662029;C0
2023-01-21 22:00;35.17;69;0.50971;C0
2023-01-21 23:00;26.53;69;0.384493;C0
2023-01-22 00:00;25.46;69;0.368986;C0
2023-01-22 01:00;27.27;69;0.395217;C0
2023-01-22 02:00;24.04;69;0.348406;C0
2023-01-22 03:00;27.64;69;0.40058;C0
2023-01-22 04:00;35.78;69;0.518551;C0
2023-01-22 05:00;22.84;69;0.331014;C0
2023-01-22 06:00;20.23;69;0.293188;C0
2023-01-22 07:00;22.86;69;0.331304;C0
2023-01-22 08:00;30.45;69;0.441304;C0
2023-01-22 09:00;22.5;69;0.326087;C0
2023-01-22 10:00;35.04;69;0.507826;C0
2023-01-22 11:00;39.0845;69;0.566442;C0
2023-01-22 12:00;40.1;69;0.581159;C0
2023-01-22 13:00;43.46;69;0.629855;C0
2023-01-22 14:00;38.4;69;0.556522;C0
2023-01-22 15:00;51.25;69;0.742754;C0
2023-01-22 16:00;55.54;69;0.804928;C0
2023-01-22 17:00;54.82;69;0.794493;C0
2023-01-22 18:00;50.72;69;0.735072;C0
2023-01-22 19:00;50.45;69;0.731159;C0
2023-01-22 20:00;48.53;69;0.703333;C0
2023-01-22 21:00;42.95;69;0.622464;C0
2023-01-22 22:00;37.2;69;0.53913;C0
2023-01-22 23:00;27.97;69;0.405362;C0
2023-01-23 00:00;18.4078;69;0.26678;C0
2023-01-23 01:00;21.19;69;0.307101;C0
2023-01-23 02:00;22.99;69;0.333188;C0
2023-01-23 03:00;19.75;69;0.286232;C0
2023-01-23 04:00;15.3606;69;0.222617;C0
2023-01-23 05:00;16.69;69;0.241884;C0
2023-01-23 06:00;14.96;69;0.216812;C0
2023-01-23 07:00;14.87;69;0.215507;C0
2023-01-23 08:00;12.29;69;0.178116;C0
2023-01-23 09:00;8.32;69;0.12058;C0
2023-01-23 10:00;7.50086;69;0.108708;C0
2023-01-23 11:00;6.79333;69;0.0984541;C0
2023-01-23 12:00;7.43562;69;0.107763;C0
2023-01-23 13:00;8.50635;69;0.12328;C0
2023-01-23 14:00;7.62182;69;0.110461;C0
2023-01-23 15:00;9.6;69;0.13913;C0
2023-01-23 16:00;11.48;69;0.166377;C0
2023-01-23 17:00;9.91;69;0.143623;C0
2023-01-23 18:00;8.71;69;0.126232;C0
2023-01-23 19:00;11.35;69;0.164493;C0
2023-01-23 20:00;12.5;69;0.181159;C0
2023-01-23 21:00;15.56;69;0.225507;C0
2023-01-23 22:00;9.57;69;0.138696;C0
2023-01-23 23:00;5.89264;69;0.0854006;C0
2023-01-24 00:00;8.53;69;0.123623;C0
2023-01-24 01:00;9.06;69;0.131304;C0
2023-01-24 02:00;6.8589;69;0.0994043;C0
2023-01-24 03:00;8.48;69;0.122899;C0
2023-01-24 04:00;7.66709;69;0.111117;C0
2023-01-24 05:00;6.16;69;0.0892754;C0
2023-01-24 06:00;7.89;69;0.114348;C0
2023-01-24 07:00;7.72;69;0.111884;C0
2023-01-24 08:00;9.63;69;0.139565;C0
2023-01-24 09:00;8.36;69;0.121159;C0
2023-01-24 10:00;5.64091;69;0.0817523;C0
2023-01-24 11:00;6.51209;69;0.0943781;C0
2023-01-24 12:00;7.64531;69;0.110802;C0
2023-01-24 13:00;11.35;69;0.164493;C0
2023-01-24 14:00;9.37;69;0.135797;C0
2023-01-24 15:00;7.7;69;0.111594;C0
2023-01-24 16:00;5.52334;69;0.0800484;C0
2023-01-24 17:00;4.05405;69;0.0587543;C0
2023-01-24 18:00;6.54969;69;0.094923;C0
2023-01-24 19:00;5.93956;69;0.0860806;C0
2023-01-24 20:00;9.21545;69;0.133557;C0
2023-01-24 21:00;12.42;69;0.18;C0
2023-01-24 22:00;14.32;69;0.207536;C0
2023-01-24 23:00;8.18971;69;0.118691;C0
2023-01-25 00:00;8.71648;69;0.126326;C0
2023-01-25 01:00;12.1927;69;0.176706;C0
2023-01-25 02:00;13.123;69;0.190188;C0
2023-01-25 03:00;15.7586;69;0.228386;C0
2023-01-25 04:00;15.8885;69;0.230268;C0
2023-01-25 05:00;16.7391;69;0.242596;C0
2023-01-25 06:00;21.537;69;0.31213;C0
2023-01-25 07:00;20.69;69;0.299855;C0
2023-01-25 08:00;20.96;69;0.303768;C0
2023-01-25 09:00;18.58;69;0.269275;C0
2023-01-25 10:00;13.44;69;0.194783;C0
2023-01-25 11:00;10.3867;69;0.150532;C0
2023-01-25 12:00;10.1276;69;0.146777;C0
2023-01-25 13:00;9.37;69;0.135797;C0
2023-01-25 14:00;8.91;69;0.12913;C0
2023-01-25 15:00;8.86;69;0.128406;C0
2023-01-25 16:00;7.9;69;0.114493;C0
2023-01-25 17:00;7.49;69;0.108551;C0
2023-01-25 18:00;7.58;69;0.109855;C0
2023-01-25 19:00;9.02;69;0.130725;C0
2023-01-25 20:00;8.37;69;0.121304;C0
2023-01-25 21:00;9.52;69;0.137971;C0
2023-01-25 22:00;8.38;69;0.121449;C0
2023-01-25 23:00;13.34;69;0.193333;C0
2023-01-26 00:00;14.49;69;0.21;C0
2023-01-26 01:00;15.56;69;0.225507;C0
2023-01-26 02:00;18.9573;69;0.274743;C0
2023-01-26 03:00;23.7596;69;0.344342;C0
2023-01-26 04:00;29.3876;69;0.425907;C0
2023-01-26 05:00;34.8975;69;0.505761;C0
2023-01-26 06:00;14.368;69;0.208232;C0
2023-01-26 07:00;34.62;69;0.501739;C0
2023-01-26 08:00;43.16;69;0.625507;C0
2023-01-26 09:00;36.0417;69;0.522343;C0
2023-01-26 10:00;33.6539;69;0.487738;C0
2023-01-26 11:00;39.15;69;0.567391;C0
2023-01-26 12:00;34.12;69;0.494493;C0
2023-01-26 13:00;32.143;69;0.465841;C0
2023-01-26 14:00;30.5285;69;0.442442;C0
2023-01-26 15:00;32.0201;69;0.464059;C0
2023-01-26 16:00;44.7636;69;0.648748;C0
2023-01-26 17:00;46.8635;69;0.679181;C0
2023-01-26 18:00;50.473;69;0.731493;C0
2023-01-26 19:00;50.4366;69;0.730965;C0
2023-01-26 20:00;59.01;69;0.855217;C0
2023-01-26 21:00;61.45;69;0.89058;C0
2023-01-26 22:00;54.3776;69;0.788081;C0
2023-01-26 23:00;53.1394;69;0.770136;C0
2023-01-27 00:00;55.2962;69;0.801394;C0
2023-01-27 01:00;53.9824;69;0.782354;C0
2023-01-27 02:00;62.0067;69;0.898648;C0
2023-01-27 03:00;65.9168;69;0.955316;C0
2023-01-27 04:00;62.2816;69;0.902632;C0
2023-01-27 05:00;66.1118;69;0.958142;C0
2023-01-27 06:00;66.4915;69;0.963645;C0
2023-01-27 07:00;66.6603;69;0.966091;C0
2023-01-27 08:00;66.4206;69;0.962617;C0
2023-01-27 09:00;63.8115;69;0.924804;C0
2023-01-27 10:00;62.551;69;0.906536;C0
2023-01-27 11:00;65.9229;69;0.955404;C0
2023-01-27 12:00;67.522;69;0.97858;C0
2023-01-27 13:00;63.2685;69;0.916935;C0
2023-01-27 14:00;62.3185;69;0.903167;C0
2023-01-27 15:00;65.64;69;0.951304;C0
2023-01-27 16:00;68.2822;69;0.989597;C0
2023-01-27 17:00;68.3073;69;0.989961;C0
2023-01-27 18:00;68.2833;69;0.989613;C0
2023-01-27 19:00;68.23;69;0.988841;C0
2023-01-27 20:00;68.28;69;0.989565;C0
2023-01-27 21:00;68.06;69;0.986377;C0
2023-01-27 22:00;43.62;69;0.632174;C0
2023-01-27 23:00;46.82;69;0.678551;C0
2023-01-28 00:00;43.87;69;0.635797;C0
2023-01-28 01:00;37.47;69;0.543043;C0
2023-01-28 02:00;31.94;69;0.462899;C0
2023-01-28 03:00;20.94;69;0.303478;C0
2023-01-28 04:00;18.1941;69;0.263683;C0
2023-01-28 05:00;24.4009;69;0.353636;C0
2023-01-28 06:00;35.0045;69;0.507312;C0
2023-01-28 07:00;35.7897;69;0.518691;C0
2023-01-28 08:00;39.7822;69;0.576554;C0
2023-01-28 09:00;39.2627;69;0.569025;C0
2023-01-28 10:00;43.6634;69;0.632803;C0
2023-01-28 11:00;44.8616;69;0.650168;C0
2023-01-28 12:00;57.2661;69;0.829943;C0
2023-01-28 13:00;47.7458;69;0.691968;C0
2023-01-28 14:00;53.9009;69;0.781172;C0
2023-01-28 15:00;55.5469;69;0.805028;C0
2023-01-28 16:00;53.1118;69;0.769736;C0
2023-01-28 17:00;52.2261;69;0.7569;C0
2023-01-28 18:00;54.78;69;0.793913;C0
2023-01-28 19:00;49.92;69;0.723478;C0
2023-01-28 20:00;49.31;69;0.714638;C0
2023-01-28 21:00;44.6257;69;0.646749;C0
2023-01-28 22:00;47.571;69;0.689435;C0
2023-01-28 23:00;51.9;69;0.752174;C0
2023-01-29 00:00;52.121;69;0.755377;C0
2023-01-29 01:00;49.23;69;0.713478;C0
2023-01-29 02:00;55.29;69;0.801304;C0
2023-01-29 03:00;39.55;69;0.573188;C0
2023-01-29 04:00;49.89;69;0.723043;C0
2023-01-29 05:00;33.06;69;0.47913;C0
2023-01-29 06:00;45.97;69;0.666232;C0
2023-01-29 07:00;47.7532;69;0.692075;C0
2023-01-29 08:00;53.64;69;0.777391;C0
2023-01-29 09:00;58.82;69;0.852464;C0
2023-01-29 10:00;51.21;69;0.742174;C0
2023-01-29 11:00;52.97;69;0.767681;C0
2023-01-29 12:00;47.2;69;0.684058;C0
2023-01-29 13:00;47.47;69;0.687971;C0
2023-01-29 14:00;58.63;69;0.84971;C0
2023-01-29 15:00;50.76;69;0.735652;C0
2023-01-29 16:00;42.98;69;0.622899;C0
2023-01-29 17:00;25.22;69;0.365507;C0
2023-01-29 18:00;16.61;69;0.240725;C0
2023-01-29 19:00;10.05;69;0.145652;C0
2023-01-29 20:00;7.42;69;0.107536;C0
2023-01-29 21:00;7.73;69;0.112029;C0
2023-01-29 22:00;9.54;69;0.138261;C0
2023-01-29 23:00;8.17;69;0.118406;C0
2023-01-30 00:00;5.96;69;0.0863768;C0
2023-01-30 01:00;2.49;69;0.036087;C0
2023-01-30 02:00;1.88;69;0.0272464;C0
2023-01-30 03:00;0;69;0;C0
2023-01-30 04:00;0;69;0;C0
2023-01-30 05:00;0;69;0;C0
2023-01-30 06:00;0;69;0;C0
2023-01-30 07:00;0;69;0;C0
2023-01-30 08:00;0;69;0;C0
2023-01-30 09:00;1.13;69;0.0163768;C0
2023-01-30 10:00;0.84;69;0.0121739;C0
2023-01-30 11:00;0.23;69;0.00333333;C0
2023-01-30 12:00;0.013652;69;0.000197855;C0
2023-01-30 13:00;0;69;0;C0
2023-01-30 14:00;0.04;69;0.00057971;C0
2023-01-30 15:00;1.19521;69;0.0173219;C0
2023-01-30 16:00;8.58;69;0.124348;C0
2023-01-30 17:00;19.46;69;0.282029;C0
2023-01-30 18:00;22.94;69;0.332464;C0
2023-01-30 19:00;22.4941;69;0.326001;C0
2023-01-30 20:00;23.8731;69;0.345987;C0
2023-01-30 21:00;33.26;69;0.482029;C0
2023-01-30 22:00;34.72;69;0.503188;C0
2023-01-30 23:00;28.1347;69;0.407749;C0
2023-01-31 00:00;28.17;69;0.408261;C0
2023-01-31 01:00;27.2;69;0.394203;C0
2023-01-31 02:00;21.74;69;0.315072;C0
2023-01-31 03:00;14.5;69;0.210145;C0
2023-01-31 04:00;12.75;69;0.184783;C0
2023-01-31 05:00;11.45;69;0.165942;C0
2023-01-31 06:00;5.8111;69;0.0842188;C0
2023-01-31 07:00;7.09;69;0.102754;C0
2023-01-31 08:00;6.41586;69;0.0929835;C0
2023-01-31 09:00;6.02401;69;0.0873045;C0
2023-01-31 10:00;7.00961;69;0.101589;C0
2023-01-31 11:00;13.7612;69;0.199438;C0
2023-01-31 12:00;11.1401;69;0.161451;C0
2023-01-31 13:00;17.34;69;0.251304;C0
2023-01-31 14:00;22.13;69;0.320725;C0
2023-01-31 15:00;20.07;69;0.29087;C0
2023-01-31 16:00;25.83;69;0.374348;C0
2023-01-31 17:00;25.84;69;0.374493;C0
2023-01-31 18:00;23.18;69;0.335942;C0
2023-01-31 19:00;28.49;69;0.412899;C0
2023-01-31 20:00;24.42;69;0.353913;C0
2023-01-31 21:00;18.68;69;0.270725;C0
2023-01-31 22:00;27.44;69;0.397681;C0
2023-01-31 23:00;20.1288;69;0.291722;C0
2023-02-01 00:00;19.1413;69;0.27741;C0
2023-02-01 01:00;5.48841;69;0.0795422;C0
2023-02-01 02:00;11.3283;69;0.164178;C0
2023-02-01 03:00;21.3998;69;0.310142;C0
2023-02-01 04:00;36.8034;69;0.533383;C0
2023-02-01 05:00;23.2943;69;0.337599;C0
2023-02-01 06:00;25.4642;69;0.369046;C0
2023-02-01 07:00;17.1613;69;0.248714;C0
2023-02-01 08:00;13.6318;69;0.197562;C0
2023-02-01 09:00;9.1465;69;0.132558;C0
2023-02-01 10:00;14.9829;69;0.217143;C0
2023-02-01 11:00;21.7405;69;0.31508;C0
2023-02-01 12:00;22.58;69;0.327246;C0
2023-02-01 13:00;26.38;69;0.382319;C0
2023-02-01 14:00;38.7754;69;0.561962;C0
2023-02-01 15:00;39.68;69;0.575072;C0
2023-02-01 16:00;21.55;69;0.312319;C0
2023-02-01 17:00;11.34;69;0.164348;C0
2023-02-01 18:00;6.31;69;0.0914493;C0
2023-02-01 19:00;2.88;69;0.0417391;C0
2023-02-01 20:00;5.1;69;0.073913;C0
2023-02-01 21:00;6.94;69;0.10058;C0
2023-02-01 22:00;7.81;69;0.113188;C0
2023-02-01 23:00;10.19;69;0.147681;C0
2023-02-02 00:00;11.93;69;0.172899;C0
2023-02-02 01:00;27.17;69;0.393768;C0
2023-02-02 02:00;11.24;69;0.162899;C0
2023-02-02 03:00;22.6825;69;0.328732;C0
2023-02-02 04:00;27.0637;69;0.392228;C0
2023-02-02 05:00;31.2028;69;0.452214;C0
2023-02-02 06:00;33.4107;69;0.484213;C0
2023-02-02 07:00;25.4413;69;0.368714;C0
2023-02-02 08:00;19.9094;69;0.288542;C0
2023-02-02 09:00;17.2369;69;0.24981;C0
2023-02-02 10:00;20.7551;69;0.300799;C0
2023-02-02 11:00;23.6853;69;0.343265;C0
2023-02-02 12:00;25.0486;69;0.363023;C0
2023-02-02 13:00;22.6759;69;0.328636;C0
2023-02-02 14:00;15.6664;69;0.227049;C0
2023-02-02 15:00;31.25;69;0.452899;C0
2023-02-02 16:00;37.73;69;0.546812;C0
2023-02-02 17:00;41.89;69;0.607101;C0
2023-02-02 18:00;44.3919;69;0.643361;C0
2023-02-02 19:00;40.38;69;0.585217;C0
2023-02-02 20:00;49.46;69;0.716812;C0
2023-02-02 21:00;38.97;69;0.564783;C0
2023-02-02 22:00;49.58;69;0.718551;C0
2023-02-02 23:00;42.73;69;0.619275;C0
2023-02-03 00:00;41.9473;69;0.607932;C0
2023-02-03 01:00;44.392;69;0.643362;C0
2023-02-03 02:00;30.79;69;0.446232;C0
2023-02-03 03:00;43.9815;69;0.637413;C0
2023-02-03 04:00;39.834;69;0.577304;C0
2023-02-03 05:00;31.97;69;0.463333;C0
2023-02-03 06:00;21.729;69;0.314913;C0
2023-02-03 07:00;15.8545;69;0.229775;C0
2023-02-03 08:00;7.04153;69;0.102051;C0
2023-02-03 09:00;3.2608;69;0.047258;C0
2023-02-03 10:00;3.78591;69;0.0548683;C0
2023-02-03 11:00;8.32728;69;0.120685;C0
2023-02-03 12:00;1.82565;69;0.0264587;C0
2023-02-03 13:00;0;69;0;C0
2023-02-03 14:00;0;69;0;C0
2023-02-03 15:00;0;69;0;C0
2023-02-03 16:00;0;69;0;C0
2023-02-03 17:00;1.91646;69;0.0277748;C0
2023-02-03 18:00;6.14956;69;0.0891241;C0
2023-02-03 19:00;8.88198;69;0.128724;C0
2023-02-03 20:00;21.0931;69;0.305697;C0
2023-02-03 21:00;30.7266;69;0.445313;C0
2023-02-03 22:00;38.4787;69;0.557662;C0
2023-02-03 23:00;34.1677;69;0.495184;C0
2023-02-04 00:00;33.8208;69;0.490157;C0
2023-02-04 01:00;15.695;69;0.227464;C0
2023-02-04 02:00;13.8013;69;0.200019;C0
2023-02-04 03:00;21.6414;69;0.313643;C0
2023-02-04 04:00;11.2898;69;0.16362;C0
2023-02-04 05:00;6.86457;69;0.0994865;C0
2023-02-04 06:00;2.84955;69;0.0412978;C0
2023-02-04 07:00;1.49128;69;0.0216128;C0
2023-02-04 08:00;0.05;69;0.000724638;C0
2023-02-04 09:00;0;69;0;C0
2023-02-04 10:00;0;69;0;C0
2023-02-04 11:00;0.45;69;0.00652174;C0
2023-02-04 12:00;2.4255;69;0.0351522;C0
2023-02-04 13:00;3.32757;69;0.0482257;C0
2023-02-04 14:00;5.90025;69;0.0855109;C0
2023-02-04 15:00;17.6277;69;0.255474;C0
2023-02-04 16:00;23.048;69;0.334029;C0
2023-02-04 17:00;26.7321;69;0.387422;C0
2023-02-04 18:00;36.7882;69;0.533162;C0
2023-02-04 19:00;49.354;69;0.715275;C0
2023-02-04 20:00;61.8087;69;0.895778;C0
2023-02-04 21:00;65.9536;69;0.955849;C0
2023-02-04 22:00;66.2557;69;0.960228;C0
2023-02-04 23:00;66.3393;69;0.961439;C0
2023-02-05 00:00;67.9391;69;0.984625;C0
2023-02-05 01:00;66.3786;69;0.962009;C0
2023-02-05 02:00;65.7019;69;0.952201;C0
2023-02-05 03:00;67.7867;69;0.982416;C0
2023-02-05 04:00;66.3994;69;0.96231;C0
2023-02-05 05:00;67.1496;69;0.973183;C0
2023-02-05 06:00;67.6337;69;0.980199;C0
2023-02-05 07:00;68.1139;69;0.987158;C0
2023-02-05 08:00;67.9036;69;0.98411;C0
2023-02-05 09:00;68.18;69;0.988116;C0
2023-02-05 10:00;68.29;69;0.98971;C0
2023-02-05 11:00;68.24;69;0.988986;C0
2023-02-05 12:00;68.0741;69;0.986581;C0
2023-02-05 13:00;67.9835;69;0.985268;C0
2023-02-05 14:00;67.02;69;0.971304;C0
2023-02-05 15:00;67.86;69;0.983478;C0
2023-02-05 16:00;68.06;69;0.986377;C0
2023-02-05 17:00;67.3661;69;0.97632;C0
2023-02-05 18:00;66.7764;69;0.967774;C0
2023-02-05 19:00;59.54;69;0.862899;C0
2023-02-05 20:00;62.3893;69;0.904193;C0
2023-02-05 21:00;65.76;69;0.953043;C0
2023-02-05 22:00;65.6863;69;0.951975;C0
2023-02-05 23:00;62.9248;69;0.911954;C0
2023-02-06 00:00;67.4919;69;0.978143;C0
2023-02-06 01:00;66.5217;69;0.964083;C0
2023-02-06 02:00;60.317;69;0.874159;C0
2023-02-06 03:00;54.3172;69;0.787206;C0
2023-02-06 04:00;45.9815;69;0.666399;C0
2023-02-06 05:00;37.36;69;0.541449;C0
2023-02-06 06:00;44.8406;69;0.649864;C0
2023-02-06 07:00;58.4917;69;0.847706;C0
2023-02-06 08:00;56.396;69;0.817333;C0
2023-02-06 09:00;59.4828;69;0.86207;C0
2023-02-06 10:00;56.2934;69;0.815846;C0
2023-02-06 11:00;56.3728;69;0.816997;C0
2023-02-06 12:00;58.8485;69;0.852877;C0
2023-02-06 13:00;61.4762;69;0.890959;C0
2023-02-06 14:00;59.55;69;0.863043;C0
2023-02-06 15:00;62.2;69;0.901449;C0
2023-02-06 16:00;60.33;69;0.874348;C0
2023-02-06 17:00;63.9632;69;0.927003;C0
2023-02-06 18:00;63.2809;69;0.917114;C0
2023-02-06 19:00;64.4072;69;0.933438;C0
2023-02-06 20:00;65.8714;69;0.954658;C0
2023-02-06 21:00;63.77;69;0.924203;C0
2023-02-06 22:00;61.23;69;0.887391;C0
2023-02-06 23:00;64.27;69;0.931449;C0
2023-02-07 00:00;67.2741;69;0.974987;C0
2023-02-07 01:00;68.05;69;0.986232;C0
2023-02-07 02:00;67.45;69;0.977536;C0
2023-02-07 03:00;67.65;69;0.980435;C0
2023-02-07 04:00;64.7215;69;0.937993;C0
2023-02-07 05:00;66.44;69;0.962899;C0
2023-02-07 06:00;55.4066;69;0.802994;C0
2023-02-07 07:00;42.9404;69;0.622325;C0
2023-02-07 08:00;44.2448;69;0.641229;C0
2023-02-07 09:00;31.4786;69;0.456212;C0
2023-02-07 10:00;31.9105;69;0.462471;C0
2023-02-07 11:00;32.3112;69;0.468278;C0
2023-02-07 12:00;29.2674;69;0.424165;C0
2023-02-07 13:00;17.02;69;0.246667;C0
2023-02-07 14:00;22.9914;69;0.333209;C0
2023-02-07 15:00;34.8456;69;0.505009;C0
2023-02-07 16:00;30.7123;69;0.445106;C0
2023-02-07 17:00;21.6295;69;0.313471;C0
2023-02-07 18:00;13.03;69;0.188841;C0
2023-02-07 19:00;12.29;69;0.178116;C0
2023-02-07 20:00;8.65;69;0.125362;C0
2023-02-07 21:00;10.32;69;0.149565;C0
2023-02-07 22:00;17.08;69;0.247536;C0
2023-02-07 23:00;20.65;69;0.299275;C0
2023-02-08 00:00;23.69;69;0.343333;C0
2023-02-08 01:00;31.8817;69;0.462054;C0
2023-02-08 02:00;24.74;69;0.358551;C0
2023-02-08 03:00;47.36;69;0.686377;C0
2023-02-08 04:00;50.85;69;0.736957;C0
2023-02-08 05:00;42.51;69;0.616087;C0
2023-02-08 06:00;44.3901;69;0.643335;C0
2023-02-08 07:00;37.5092;69;0.543612;C0
2023-02-08 08:00;40.1379;69;0.581709;C0
2023-02-08 09:00;41.7435;69;0.604978;C0
2023-02-08 10:00;36.7313;69;0.532338;C0
2023-02-08 11:00;44.1971;69;0.640538;C0
2023-02-08 12:00;47.1415;69;0.68321;C0
2023-02-08 13:00;45.61;69;0.661014;C0
2023-02-08 14:00;38.11;69;0.552319;C0
2023-02-08 15:00;38.1398;69;0.552751;C0
2023-02-08 16:00;40.7632;69;0.590771;C0
2023-02-08 17:00;51.39;69;0.744783;C0
2023-02-08 18:00;57.5538;69;0.834113;C0
2023-02-08 19:00;46.61;69;0.675507;C0
2023-02-08 20:00;37.6683;69;0.545917;C0
2023-02-08 21:00;24.7257;69;0.358343;C0
2023-02-08 22:00;17.1154;69;0.248049;C0
2023-02-08 23:00;20.9005;69;0.302906;C0
2023-02-09 00:00;28.6858;69;0.415736;C0
2023-02-09 01:00;27.4057;69;0.397184;C0
2023-02-09 02:00;26.9649;69;0.390796;C0
2023-02-09 03:00;28.5485;69;0.413746;C0
2023-02-09 04:00;16.6703;69;0.241599;C0
2023-02-09 05:00;9.30973;69;0.134924;C0
2023-02-09 06:00;14.1385;69;0.204906;C0
2023-02-09 07:00;16.358;69;0.237072;C0
2023-02-09 08:00;16.104;69;0.233391;C0
2023-02-09 09:00;12.9233;69;0.187294;C0
2023-02-09 10:00;10.1915;69;0.147703;C0
2023-02-09 11:00;8.53723;69;0.123728;C0
2023-02-09 12:00;6.45189;69;0.0935057;C0
2023-02-09 13:00;5.84;69;0.0846377;C0
2023-02-09 14:00;7.97;69;0.115507;C0
2023-02-09 15:00;9.2014;69;0.133354;C0
2023-02-09 16:00;4.95278;69;0.0717794;C0
2023-02-09 17:00;1.79537;69;0.0260199;C0
2023-02-09 18:00;0.62;69;0.00898551;C0
2023-02-09 19:00;0.08;69;0.00115942;C0
2023-02-09 20:00;0;69;0;C0
2023-02-09 21:00;0;69;0;C0
2023-02-09 22:00;0;69;0;C0
2023-02-09 23:00;0.584184;69;0.00846643;C0
2023-02-10 00:00;4.48494;69;0.0649991;C0
2023-02-10 01:00;5.27694;69;0.0764774;C0
2023-02-10 02:00;6.31954;69;0.0915875;C0
2023-02-10 03:00;5.34331;69;0.0774393;C0
2023-02-10 04:00;2.79483;69;0.0405048;C0
2023-02-10 05:00;3.49669;69;0.0506767;C0
2023-02-10 06:00;5.64094;69;0.0817528;C0
2023-02-10 07:00;5.57549;69;0.0808042;C0
2023-02-10 08:00;0.63;69;0.00913043;C0
2023-02-10 09:00;0.05835;69;0.000845652;C0
2023-02-10 10:00;0.76915;69;0.0111471;C0
2023-02-10 11:00;1.3894;69;0.0201362;C0
2023-02-10 12:00;1.79;69;0.025942;C0
2023-02-10 13:00;0.99;69;0.0143478;C0
2023-02-10 14:00;0.17;69;0.00246377;C0
2023-02-10 15:00;0.76;69;0.0110145;C0
2023-02-10 16:00;3.88349;69;0.0562825;C0
2023-02-10 17:00;5.73698;69;0.0831446;C0
